reader,attribute,book_count,positive_count,negative_count,neutral_count,observed_count,intent_count,preference_rate,exposure_rate,intent_rate,evidence_level
you,gothic fiction,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,grail,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,graphic novels,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,happiness,2,0,0,2,0,2,,0.0,1.0,sparse
you,holocaust jewish 1939-1945 fiction,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,human relations,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,identity,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,identity fiction,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,illegitimacy,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,illegitimate children,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,imaginary places,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,insta-love,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,ireland fiction,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,jews fiction,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,journalists,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,juvenile fiction action and adventure general,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,kidnapping,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,legends myths fables,2,0,0,2,0,2,,0.0,1.0,sparse
you,life change events,2,0,0,2,0,2,,0.0,1.0,sparse
you,life on other planets -- fiction,2,0,0,2,0,2,,0.0,1.0,sparse
you,literary collections,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,litt rature am ricaine,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,london england fiction,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,love and romance,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,magos,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,manuscripts,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,married people,2,0,0,2,0,1,,0.0,0.5,sparse
you,married people fiction,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,misogyny,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,missing persons fiction,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,monsters,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,moral and ethical aspects,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,mother-daughter relationship,2,0,0,2,0,1,,0.0,0.5,sparse
you,motherhood,2,0,0,2,0,0,,0.0,0.0,sparse
you,mothers and daughters fiction,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,newbery medal,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,newbery medal books,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,north carolina fiction,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,novela hist rica,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,nyt combined-print-and-e-book-fiction 2020-06-21,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,nyt combined-print-and-e-book-fiction 2020-10-04,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,orphanages,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,paranormal fiction,2,0,0,2,0,2,,0.0,1.0,sparse
you,parenting,2,1,0,1,2,0,1.0,1.0,0.0,sparse
you,parents,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,personnes disparues,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,possessive hero,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,praise kink,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,pregnancy,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,princes,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,princes fiction,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,private investigators,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,private investigators fiction,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,psychohistoire,2,0,0,2,0,2,,0.0,1.0,sparse
you,psychohistory,2,0,0,2,0,2,,0.0,1.0,sparse
you,psychohistory -- fiction,2,0,0,2,0,2,,0.0,1.0,sparse
you,psychological,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,racially mixed children,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,rape,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,rare books,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,reading materials,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,rich,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,rich people,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,rom-com,2,0,0,2,0,2,,0.0,1.0,sparse
you,romance fiction,2,0,0,2,0,2,,0.0,1.0,sparse
you,royalty,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,schools fiction,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,schools in fiction,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,science fiction american,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,science fiction fantasy and magic,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,second chance,2,0,0,2,0,1,,0.0,0.5,sparse
you,secret societies,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,secrets,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,seldon hari fictitious character -- fiction,2,0,0,2,0,2,,0.0,1.0,sparse
you,series dungeon crawler carl,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,series hierarchy,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,series red rising saga,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,series red rising trilogy,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,series shield-of-sparrows,2,1,0,1,2,0,1.0,1.0,0.0,sparse
you,short stories,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,siblings,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,sisters,2,0,0,2,0,1,,0.0,0.5,sparse
you,sisters fiction,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,social aspects,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,social conflict,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,space flight,2,0,0,2,0,1,,0.0,0.5,sparse
you,space warfare,2,0,0,2,0,2,,0.0,1.0,sparse
you,spanish,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,spanish language,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,specimens,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,stepfamilies,2,0,0,2,0,0,,0.0,0.0,sparse
you,study guides,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,suicidal behavior,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,suicide,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,suicide victims,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,supernatural fiction,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,survival after airplane accidents shipwrecks,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,t umaczenia polskie,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,tattooing,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,teenage boys,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,translations into japanese,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,triangle relations humaines,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,twenty-first century,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,urban fantasy,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,vie extraterrestre,2,0,0,2,0,2,,0.0,1.0,sparse
you,weddings,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,why choose,2,0,0,2,0,2,,0.0,1.0,sparse
you,widows,2,0,0,2,0,1,,0.0,0.5,sparse
you,widows fiction,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,women spies,2,2,0,0,2,0,1.0,1.0,0.0,sparse
you,young adult fiction fantasy general,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,young adult fiction mysteries and detective stories,2,1,0,1,1,1,1.0,0.5,0.5,sparse
you,young adult fiction romance general,2,1,1,0,2,0,0.5,1.0,0.0,sparse
you,young adult works,2,1,0,1,1,0,1.0,0.5,0.0,sparse
you,1000blackgirlbooks,1,0,1,0,1,0,0.0,1.0,0.0,sparse
you,18 06 anglo-american literature,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,20th century,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,21 39 graphic arts other,1,0,0,1,0,0,,0.0,0.0,sparse
you,21st century film and literature,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,398 082,1,0,0,1,0,1,,0.0,1.0,sparse
you,813 54,1,0,0,1,0,0,,0.0,0.0,sparse
you,a wrinkle in time,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,abandoned children,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,ability,1,0,0,1,0,1,,0.0,1.0,sparse
you,abuse,1,0,0,1,0,1,,0.0,1.0,sparse
you,achievement motivation,1,0,0,1,0,1,,0.0,1.0,sparse
you,achilles greek mythology,1,0,0,1,0,1,,0.0,1.0,sparse
you,actors,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,actors biography,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,adult books for young adults,1,0,0,1,0,1,,0.0,1.0,sparse
you,adult fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,adult re,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,adulteresses,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,adulterio,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,adultery,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,adultery -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,adultery in fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,adulto,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,adventure and adventurers,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,afghan war,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,afghan war 2001-,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,afghan war 2001-2021,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,african american families,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,african american women in literature,1,0,1,0,1,0,0.0,1.0,0.0,sparse
you,african americans -- fiction,1,0,0,1,0,0,,0.0,0.0,sparse
you,african americans--fiction,1,0,0,1,0,0,,0.0,0.0,sparse
you,afro-american women-,1,0,1,0,1,0,0.0,1.0,0.0,sparse
you,age gap,1,0,0,1,0,1,,0.0,1.0,sparse
you,age max 12,1,0,0,1,0,0,,0.0,0.0,sparse
you,age min 10,1,0,0,1,0,0,,0.0,0.0,sparse
you,agents immobiliers,1,0,0,1,0,0,,0.0,0.0,sparse
you,airplane crash survival,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,alchemy,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,alcoholics,1,0,0,1,0,0,,0.0,0.0,sparse
you,alex award winner,1,0,0,1,0,1,,0.0,1.0,sparse
you,alpha male,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,alternate worlds,1,0,0,1,0,0,,0.0,0.0,sparse
you,amblyopsidae,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,american contemporary fiction - individual authors,1,0,0,1,0,1,,0.0,1.0,sparse
you,american drama,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,american horror stories,1,0,0,1,0,1,,0.0,1.0,sparse
you,american literature collections,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,american literature history and criticism,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,american national characteristics,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,american prose literature,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,american science fiction and fantasy,1,0,0,1,0,1,,0.0,1.0,sparse
you,american short stories,1,0,0,1,0,1,,0.0,1.0,sparse
you,americana,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,amiti masculine,1,0,0,1,0,1,,0.0,1.0,sparse
you,amnell kahlan fictitious character fiction,1,0,0,1,0,0,,0.0,0.0,sparse
you,amours,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,analytische psychologie,1,0,0,1,0,1,,0.0,1.0,sparse
you,androids -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,androidy,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,animal behavior,1,0,0,1,0,0,,0.0,0.0,sparse
you,antiheroes,1,0,0,1,0,1,,0.0,1.0,sparse
you,apocalyptic and post-apocalyptic,1,0,0,1,0,0,,0.0,0.0,sparse
you,appreciation,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,arabic language materials,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,arch type psychologie,1,0,0,1,0,1,,0.0,1.0,sparse
you,archetype,1,0,0,1,0,1,,0.0,1.0,sparse
you,archetype psychology,1,0,0,1,0,1,,0.0,1.0,sparse
you,archetypus,1,0,0,1,0,1,,0.0,1.0,sparse
you,archival materials,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,aristocracy social class,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,arquetipo psicolog a,1,0,0,1,0,1,,0.0,1.0,sparse
you,art appreciation,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,art museum curators,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,arthur,1,0,0,1,0,0,,0.0,0.0,sparse
you,arthur in fiction,1,0,0,1,0,0,,0.0,0.0,sparse
you,arthur king fiction,1,0,0,1,0,0,,0.0,0.0,sparse
you,arthurian romances,1,0,0,1,0,0,,0.0,0.0,sparse
you,arthurian romances adaptations,1,0,0,1,0,0,,0.0,0.0,sparse
you,artificial intelligence,1,0,0,1,0,1,,0.0,1.0,sparse
you,artificial life,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,artistas,1,0,0,1,0,1,,0.0,1.0,sparse
you,arts and entertainment,1,0,0,1,0,1,,0.0,1.0,sparse
you,asesinos,1,0,0,1,0,1,,0.0,1.0,sparse
you,ashtabula river railroad disaster,1,0,0,1,0,1,,0.0,1.0,sparse
you,aspect psychologique,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,assassin,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,astronautas,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,astronautes,1,0,0,1,0,0,,0.0,0.0,sparse
you,attics,1,0,0,1,0,1,,0.0,1.0,sparse
you,audiobook,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,audiobooks,1,0,0,1,0,0,,0.0,0.0,sparse
you,aufkl rung,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,aufkl rung kriminologie,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,auschwitz concentration camp,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,autobiographical fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,aventures,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,award caldecott award,1,0,0,1,0,0,,0.0,0.0,sparse
you,award hugo award 1973,1,0,0,1,0,1,,0.0,1.0,sparse
you,award hugo award 1990,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,award hugo award 2002,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,award hugo award 2016,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,award hugo award 2017,1,0,0,1,0,1,,0.0,1.0,sparse
you,award hugo award 2018,1,0,0,1,0,1,,0.0,1.0,sparse
you,award hugo award 2023,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,award newberry award,1,0,0,1,0,0,,0.0,0.0,sparse
you,award retro hugo,1,0,0,1,0,1,,0.0,1.0,sparse
you,baggins bilbo fictitious character fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,baggins frodo fictitious character fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,baseball players,1,0,0,1,0,1,,0.0,1.0,sparse
you,bathrooms,1,0,0,1,0,1,,0.0,1.0,sparse
you,bats,1,0,0,1,0,1,,0.0,1.0,sparse
you,bdsm,1,0,0,1,0,1,,0.0,1.0,sparse
you,bedbugs,1,0,0,1,0,1,,0.0,1.0,sparse
you,bedrooms,1,0,0,1,0,1,,0.0,1.0,sparse
you,beeswax,1,0,0,1,0,1,,0.0,1.0,sparse
you,beriberi,1,0,0,1,0,1,,0.0,1.0,sparse
you,berliner mauer,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,betrayal and redemption,1,0,0,1,0,1,,0.0,1.0,sparse
you,bildungsromans,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,biography,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,biography and autobiography,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,birkenau concentration camp,1,0,0,1,0,1,,0.0,1.0,sparse
you,black cat fmc,1,0,0,1,0,1,,0.0,1.0,sparse
you,black pepper,1,0,0,1,0,1,,0.0,1.0,sparse
you,black teenage girls,1,0,0,1,0,0,,0.0,0.0,sparse
you,blackmail,1,0,0,1,0,1,,0.0,1.0,sparse
you,blackouts,1,0,0,1,0,1,,0.0,1.0,sparse
you,blind,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,body image in women,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,bodyguards,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,book club,1,0,0,1,0,0,,0.0,0.0,sparse
you,book club selection,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,book of leviticus,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,book thefts,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,bookbinding,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,boston mass -- history -- colonial period ca 1600-1775 -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,boston mass fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,bounty hunters,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,boys,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,bretons de grande-bretagne,1,0,0,1,0,0,,0.0,0.0,sparse
you,britons,1,0,0,1,0,0,,0.0,0.0,sparse
you,britons in fiction,1,0,0,1,0,0,,0.0,0.0,sparse
you,brothels,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,bruderschaft,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,buildungsroman,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,bully,1,0,0,1,0,1,,0.0,1.0,sparse
you,bullying,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,business enterprises,1,0,0,1,0,1,,0.0,1.0,sparse
you,butch lesbians,1,0,0,1,0,1,,0.0,1.0,sparse
you,california fiction,1,0,0,1,0,0,,0.0,0.0,sparse
you,california southern -- fiction,1,0,0,1,0,0,,0.0,0.0,sparse
you,camelot legendary place fiction,1,0,0,1,0,0,,0.0,0.0,sparse
you,camps,1,0,0,1,0,0,,0.0,0.0,sparse
you,canadian authors,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,canadian fantasy fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,canadian fiction fictional works by one author,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,caracter sticas nacionales,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,card games,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,cartoons and comics,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,castaway,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,castaways,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,catholics,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,cattle,1,0,0,1,0,1,,0.0,1.0,sparse
you,cave animals,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,cement,1,0,0,1,0,1,,0.0,1.0,sparse
you,challenges and overcoming obstacles,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,chandrian,1,0,0,1,0,1,,0.0,1.0,sparse
you,chevaliers,1,0,0,1,0,0,,0.0,0.0,sparse
you,chicago ill fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,child sexual abuse,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,childfree,1,0,0,1,0,1,,0.0,1.0,sparse
you,childhood,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,children - fiction and literature,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,children - harry potter,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,children of clergy,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,children of clergy fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,children of drug addicts,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,children of entertainers,1,0,0,1,0,1,,0.0,1.0,sparse
you,children of the rich,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,children young adult gr 7-9,1,0,0,1,0,1,,0.0,1.0,sparse
you,children's 12-up - fiction - fantasy,1,0,0,1,0,1,,0.0,1.0,sparse
you,children's audiobooks,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,children's stories,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,children's stories american,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,chinese,1,0,0,1,0,1,,0.0,1.0,sparse
you,chinese language materials,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,choice,1,0,0,1,0,1,,0.0,1.0,sparse
you,choice psychology,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,choix psychologie,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,chr 1982,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,chr 2006,1,0,1,0,1,0,0.0,1.0,0.0,sparse
you,christian fundamentalism,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,christian life,1,0,0,1,0,1,,0.0,1.0,sparse
you,christian women,1,0,0,1,0,1,,0.0,1.0,sparse
you,christmas,1,0,0,1,0,0,,0.0,0.0,sparse
you,ciegos,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,ciencia-ficcio n,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,circo,1,0,0,1,0,1,,0.0,1.0,sparse
you,circus,1,0,0,1,0,1,,0.0,1.0,sparse
you,circus animals,1,0,0,1,0,1,,0.0,1.0,sparse
you,circus performers,1,0,0,1,0,1,,0.0,1.0,sparse
you,city and town life,1,0,0,1,0,0,,0.0,0.0,sparse
you,civil procedure,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,clase alta,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,classic literature,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,clerg,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,clergy -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,clergy fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,clergy in fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,cleverness,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,code and cipher stories,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,coles,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,collection otherwise tiptree award retrohonor,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,collectionid dbrl,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,collectionid kellerchallenge,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,collectionid nyt2020s,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,collectionid texchallenge2021,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,collectionid ydarkromance,1,0,1,0,1,0,0.0,1.0,0.0,sparse
you,college,1,0,0,1,0,1,,0.0,1.0,sparse
you,college life,1,0,0,1,0,1,,0.0,1.0,sparse
you,colleges and universities,1,0,0,1,0,1,,0.0,1.0,sparse
you,colonies,1,0,0,1,0,0,,0.0,0.0,sparse
you,coloring books,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,combat spirituel,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,comics and graphic novels adaptations,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,comics and graphic novels crime and mystery,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,comics and graphic novels fantasy general,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,comics and graphic novels historical fiction,1,0,0,1,0,0,,0.0,0.0,sparse
you,comics and graphic novels literary,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,comics and graphic novels romance,1,0,0,1,0,1,,0.0,1.0,sparse
you,comics and graphic novels science fiction,1,0,0,1,0,0,,0.0,0.0,sparse
you,coming-of-age,1,0,0,1,0,1,,0.0,1.0,sparse
you,commerce,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,commercial law,1,0,0,1,0,1,,0.0,1.0,sparse
you,commuters,1,0,0,1,0,0,,0.0,0.0,sparse
you,comparative literature,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,computer hackers,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,computer hackers sweden stockholm fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,computer networks,1,0,0,1,0,1,,0.0,1.0,sparse
you,concours et comp titions,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,conduct of life,1,0,0,1,0,1,,0.0,1.0,sparse
you,conflict of generations,1,0,0,1,0,0,,0.0,0.0,sparse
you,consensual non-consent,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,consequences,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,conspiraciones,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,constitution civile du clerge,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,contes,1,0,0,1,0,1,,0.0,1.0,sparse
you,contests,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,contrabando,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,control systems,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,cormoran strike,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,corporation law,1,0,0,1,0,1,,0.0,1.0,sparse
you,corruption,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,corsets,1,0,0,1,0,1,,0.0,1.0,sparse
you,cosmetics,1,0,0,1,0,1,,0.0,1.0,sparse
you,country life,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,couples mari s,1,0,0,1,0,0,,0.0,0.0,sparse
you,cour et courtisans,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,courage,1,0,0,1,0,1,,0.0,1.0,sparse
you,cours et courtisans,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,court and courtiers,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,court gentry fictitious character,1,0,0,1,0,1,,0.0,1.0,sparse
you,courts ect,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,covert operations,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,coyotes,1,0,0,1,0,1,,0.0,1.0,sparse
you,crimes against art museum curators,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,crimes against women,1,0,0,1,0,0,,0.0,0.0,sparse
you,crimes contre,1,0,0,1,0,1,,0.0,1.0,sparse
you,criminal investigation,1,0,0,1,0,0,,0.0,0.0,sparse
you,criminal investigation -- fiction,1,0,0,1,0,0,,0.0,0.0,sparse
you,criptograf a,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,crisis econ micas,1,0,0,1,0,1,,0.0,1.0,sparse
you,critica e interpretacion,1,1,0,0,1,0,1.0,1.0,0.0,sparse
you,criticism and interpretation,1,1,0,0,1,0,1.0,1.0,0.0,sparse
